make,model,year,kilometers,transmission_type,extra_features,price,priced_at
Nissan,Sunny,2013,19999,Automatic,"",146000,2022-05-01
Nissan,Sunny,2021,49999,Automatic,"",244000,2022-05-01
Nissan,Qashqai,2020,69999,Automatic,"",476000,2022-05-01
Nissan,Juke,2021,39999,Automatic,"",651000,2022-12-21
Nissan,Sunny,2015,180000,Automatic,"",235000,2022-12-21
Nissan,Sunny,2014,185000,Automatic,"",214000,2022-12-21
Nissan,Sunny,2016,93000,Automatic,Fabric brushes; Air Conditioning; Power Steering; Electric mirrors; Front Power Windows; Back Power Windows; Bluetooth; AUX; USB Port; Driver Airbag; Alloy wheels; Rear camera; Fog light; Central lock,296000,2022-12-21
Nissan,Sunny,2019,74000,Automatic,Sunroof; Fabric brushes; Air Conditioning; Power Steering; Intelligent parking system; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Bluetooth; Cassette Radio; Multifunction; CD Changer; DVD Player; CD Player; AUX; USB Port; Front sensors; Side Airbag; EBD; ABS; Rear sensors; EPS; Sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Alloy wheels; Fog light; Central lock; Rear camera; GPS; Rear spoiler; Alarm; Cruise control; Power Seats,322000,2022-12-21
Nissan,Sunny,2022,18000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Fabric brushes; Back Power Windows; Front Power Windows; AUX; ABS; EBD; Driver Airbag; Passenger Airbag; Anti - theft System; Fog light; Alarm; Central lock,322000,2022-12-21
Nissan,Sunny,2016,90000,Automatic,Power Steering; Fabric brushes; Front Power Windows; Back Power Windows; Cassette Radio; CD Changer; AUX; DVD Player; USB Port; ABS; Driver Airbag; Passenger Airbag; EBD; Alloy wheels; Fog light; Central lock,247000,2022-12-21
Nissan,Sunny,2018,89000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; AUX; CD Player; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels,0,2022-12-21
Nissan,Sunny,2014,150000,Automatic,"",190000,2022-12-21
Nissan,Sunny,2014,175000,Automatic,"",198000,2022-12-21
Nissan,Qashqai,2017,120000,Automatic,Power Steering; Intelligent parking system; Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Fabric brushes; Sunroof; Front Power Windows; Back Power Windows; Tinted Glass; CD Changer; DVD Player; AUX; CD Player; USB Port; Bluetooth; Multifunction; Cassette Radio; EBD; Side Airbag; ABS; Sensors; Anti - theft System; Front sensors; Driver Airbag; Rear sensors; EPS; Passenger Airbag; Alloy wheels; Central lock; Rear camera; GPS; Rear spoiler; Cruise control; Alarm; Fog light,460000,2022-12-21
Nissan,Sunny,2021,64000,Automatic,Power Steering; Multimedia touch screen; Intelligent parking system; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Back Power Windows; Tinted Glass; Front Power Windows; AUX; Bluetooth; CD Player; Multifunction; ABS; Sensors; Anti - theft System; Driver Airbag; Rear sensors; Passenger Airbag; EBD; Rear spoiler; Rear camera; Alarm; Fog light; Alloy wheels; Start engine; Central lock,376000,2022-12-21
Nissan,Sentra,2015,176000,Automatic,Air Conditioning; Remote Keyless; Electric mirrors; Fabric brushes; Intelligent parking system; Power Steering; Back Power Windows; Tinted Glass; Front Power Windows; AUX; CD Player; Cassette Radio; CD Changer; DVD Player; ABS; Sensors; Rear sensors; Driver Airbag; Passenger Airbag; Rear camera; Central lock; Rear spoiler,309000,2022-12-21
Nissan,Sunny,2021,65000,Automatic,Power Steering; Multimedia touch screen; Intelligent parking system; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Bluetooth; CD Player; Multifunction; EBD; ABS; Sensors; Anti - theft System; Driver Airbag; Rear sensors; Passenger Airbag; Fog light; Alloy wheels; Start engine; Central lock; Rear spoiler; Rear camera; Alarm,340000,2022-12-21
Nissan,Sunny,2022,55000,Automatic,Air Conditioning; Fabric brushes; Power Steering; Front Power Windows; Back Power Windows; Bluetooth; AUX; USB Port; Cassette Radio; ABS; EBD; Driver Airbag,362000,2022-12-21
Nissan,Sunny,2018,87,Automatic,Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; AUX; CD Player; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels,209000,2022-12-21
Nissan,Sunny,2018,80000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Fabric brushes; Front Power Windows; Back Power Windows; Multifunction; AUX; USB Port; Cassette Radio; Bluetooth; CD Changer; CD Player; ABS; EBD; Sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Alloy wheels; Alarm; Central lock,272000,2022-12-21
Nissan,Sunny,2012,127415,Automatic,"",225000,2022-12-21
Nissan,Juke,2021,30000,Automatic,Intelligent parking system; Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Multifunction; Bluetooth; EBD; Side Airbag; ABS; Sensors; Anti - theft System; Front sensors; Rear sensors; Driver Airbag; EPS; Passenger Airbag; Fog light; Alloy wheels; Rear camera; Rear spoiler; Cruise control; Central lock; Alarm,629000,2022-12-21
Nissan,Sentra,2020,150,Automatic,Closing mirrors; Leather seats; Air Conditioning; Remote Keyless; Power Steering; Electric mirrors; Intelligent parking system; Front Power Windows; Back Power Windows; Tinted Glass; CD Player; Bluetooth; Multifunction; Cassette Radio; AUX; DVD Player; USB Port; ABS; Anti - theft System; EBD; Rear sensors; Sensors; Driver Airbag; Passenger Airbag; Alloy wheels; Rear spoiler; Alarm; Rear camera; Fog light; Start engine; Central lock,414000,2022-12-21
Nissan,Sunny,2021,9999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Navigation System; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Roof Rack; Touch Screen; USB Charger,355000,2022-12-21
Nissan,Juke,2015,89999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Navigation System; Off-Road Tyres; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,408000,2022-12-21
Nissan,Sentra,2019,19999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Keyless Start; Navigation System; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Roof Rack; USB Charger,360000,2022-12-21
Nissan,Juke,2014,99999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,369000,2022-12-21
Nissan,Sentra,2018,69999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,384000,2022-12-21
Nissan,Sunny,2016,119999,Automatic,"",240000,2022-12-21
Nissan,Sunny,2022,9999,Automatic,Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,332000,2022-12-21
Nissan,Juke,2015,99999,Automatic,"",384000,2022-12-21
Nissan,Sunny,2015,119999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,240000,2022-12-21
Nissan,Sunny,2021,79999,Automatic,"",321000,2022-12-21
Nissan,Qashqai,2018,77000,Automatic,"",532000,2022-12-21
Nissan,Qashqai,2016,150000,Automatic,"",434000,2022-12-21
Nissan,Qashqai,2017,100000,Automatic,"",431000,2022-12-21
Nissan,Sunny,2013,156000,Automatic,Analoge Air Condition,173000,2022-12-21
Nissan,Sunny,2012,127415,Manual,"",235000,2022-12-21
Nissan,Sunny,1999,370000,Manual,"",82000,2022-12-21
Nissan,Sunny,2014,175000,Automatic,"",198000,2022-12-21
Nissan,Sunny,2022,20000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,351000,2022-12-21
Nissan,Sunny,2023,5000,Automatic,"",454000,2022-12-21
Nissan,Sunny,2021,45000,Automatic,"",228000,2022-12-21
Nissan,Sunny,2021,30000,Automatic,"",326000,2022-12-21
Nissan,Sentra,2019,86000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Traction Control; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,412000,2022-12-21
Nissan,Sentra,2018,77000,Automatic,"",382000,2022-12-21
Nissan,Sentra,2018,77000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,360000,2022-12-21
Nissan,Tiida,2012,162000,Automatic,Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,288000,2022-12-21
Nissan,Sunny,2010,96000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver,257000,2022-12-21
Nissan,Juke,2021,39999,Automatic,"",561000,2022-12-21
Nissan,Sunny,2021,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Navigation System; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,322000,2022-12-21
Nissan,Sunny,2016,19999,Automatic,ABS; Air Conditioning; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Mirrors; Power Windows; USB Charger,222000,2022-12-21
Nissan,Sunny,2018,99999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Windows; USB Charger,246000,2022-12-21
Nissan,Sunny,2022,39999,Automatic,"",463000,2023-04-17
Nissan,Sunny,2020,79999,Automatic,"",430000,2023-04-17
Nissan,Sunny,2023,0,Automatic,"",512000,2023-04-17
Nissan,Sunny,2017,170000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; CD Changer; Multifunction; AUX; CD Player; USB Port; Bluetooth; EBD; ABS; Fog light; Rear spoiler; Alloy wheels; Central lock,299000,2023-04-17
Nissan,Sunny,2012,190000,Automatic,"",266000,2023-04-17
Nissan,Sunny,2022,21000,Automatic,Closing mirrors; Air Conditioning; Fabric brushes; Remote Keyless; Multimedia touch screen; Power Steering; Electric mirrors; Front Power Windows; Back Power Windows; Tinted Glass; Bluetooth; Multifunction; USB Port; Anti - theft System; ABS; Rear sensors; EBD; Driver Airbag; Sensors; Passenger Airbag; Rear camera; Start engine; Fog light; Central lock; Rear spoiler; Alloy wheels,446000,2023-04-17
Nissan,Sentra,2019,100000,Automatic,Electric mirrors; Power Steering; Air Conditioning; Front Power Windows; Back Power Windows; AUX; CD Player; Bluetooth; Passenger Airbag; ABS; Driver Airbag; Anti - theft System; EBD; Alloy wheels; Alarm,479000,2023-04-17
Nissan,Sentra,2019,100000,Automatic,Electric mirrors; Power Steering; Air Conditioning; Front Power Windows; Back Power Windows; Bluetooth; AUX; CD Player; Driver Airbag; Anti - theft System; EBD; Passenger Airbag; ABS; Alarm; Alloy wheels,463000,2023-04-17
Nissan,Sunny,2020,110000,Automatic,Electric mirrors; Fabric brushes; Air Conditioning; Remote Keyless; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; CD Player; AUX; Passenger Airbag; Anti - theft System; ABS; Driver Airbag; Central lock; Fog light; Alarm,347000,2023-04-17
Nissan,Sunny,2021,63000,Automatic,Remote Keyless; Power Steering; Multimedia touch screen; Electric mirrors; Leather seats; Air Conditioning; Tinted Glass; Front Power Windows; Back Power Windows; Multifunction; AUX; Anti - theft System; Driver Airbag; EBD; Passenger Airbag; ABS; Fog light; Alarm; Rear camera; Alloy wheels; Central lock; Rear spoiler,412000,2023-04-17
Nissan,Sunny,2020,60000,Automatic,Remote Keyless; Power Steering; Electric mirrors; Fabric brushes; Air Conditioning; Front Power Windows; Back Power Windows; Cassette Radio; CD Player; AUX; Driver Airbag; Passenger Airbag; ABS; Anti - theft System; Fog light; Alarm; Central lock,352000,2023-04-17
Nissan,Sunny,2017,97000,Automatic,Air Conditioning; Remote Keyless; Electric mirrors; Fabric brushes; Power Steering; Back Power Windows; Tinted Glass; Front Power Windows; AUX; Cassette Radio; DVD Player; Multifunction; CD Player; Sensors; Driver Airbag; Passenger Airbag; ABS; Central lock; Rear spoiler; Fog light; Alloy wheels; Alarm,345000,2023-04-17
Nissan,Sunny,2020,45000,Automatic,Remote Keyless; Leather seats; Power Steering; Intelligent parking system; Electric mirrors; Air Conditioning; Closing mirrors; Front Power Windows; Back Power Windows; Tinted Glass; Bluetooth; Multifunction; CD Player; AUX; USB Port; Rear sensors; Driver Airbag; Passenger Airbag; EBD; ABS; Anti - theft System; Fog light; Start engine; Alarm; Central lock; Alloy wheels; Rear spoiler,422000,2023-04-17
Nissan,Juke,2015,97000,Automatic,Power Steering; Remote Keyless; Electric mirrors; Closing mirrors; Fabric brushes; Air Conditioning; Back Power Windows; Tinted Glass; Front Power Windows; AUX; Cassette Radio; USB Port; CD Changer; Bluetooth; CD Player; EBD; Driver Airbag; Passenger Airbag; Side Airbag; ABS; EPS; Alarm; Cruise control; Alloy wheels; Fog light,489000,2023-04-17
Nissan,Sunny,2023,7000,Automatic,Closing mirrors; Multimedia touch screen; Fabric brushes; Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; Bluetooth; Multifunction; AUX; USB Port; Passenger Airbag; EPS; Side Airbag; ABS; Anti - theft System; EBD; Sensors; Rear sensors; Driver Airbag; Central lock; Alloy wheels; Rear spoiler; Alarm; Fog light; Rear camera; GPS; Start engine,529000,2023-04-17
Nissan,Sunny,2017,152000,Automatic,Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; CD Changer; Alloy wheels; Alarm,272000,2023-04-17
Nissan,Sunny,2023,7000,Automatic,Multimedia touch screen; Closing mirrors; Fabric brushes; Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Tinted Glass; Front Power Windows; Back Power Windows; Bluetooth; Multifunction; AUX; USB Port; Driver Airbag; Passenger Airbag; EPS; Anti - theft System; EBD; Side Airbag; ABS; Sensors; Rear sensors; Central lock; Rear spoiler; Alarm; Fog light; Alloy wheels; Rear camera; GPS; Start engine,501000,2023-04-17
Nissan,Sunny,2019,133,Automatic,Air Conditioning; Fabric brushes; Remote Keyless; Power Steering; Closing mirrors; Tinted Glass; Front Power Windows; Back Power Windows; Cassette Radio; CD Player; AUX; USB Port; EPS; Rear sensors; Driver Airbag; Passenger Airbag; ABS; Fog light; Central lock; Rear spoiler; Alloy wheels; Alarm,0,2023-04-17
Nissan,Sunny,2014,170000,Automatic,Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Leather seats; Power Steering; Back Power Windows; Tinted Glass; Front Power Windows; AUX; Bluetooth; Cassette Radio; CD Player; Multifunction; ABS; Driver Airbag; Anti - theft System; Passenger Airbag; Central lock; Rear spoiler; Fog light; Alloy wheels; Alarm,374000,2023-04-17
Nissan,Sunny,2015,99999,Automatic,"",322000,2023-04-17
Nissan,Sunny,2019,99999,Automatic,"",319000,2023-04-17
Nissan,Sunny,2012,9999,Automatic,Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Bluetooth System; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows,303000,2023-04-17
Nissan,Sentra,2020,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Keyless Start; Power Locks; Power Mirrors; Power Steering; Power Windows,539000,2023-04-17
Nissan,Sunny,2014,119999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Bluetooth System; EBD; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows,328000,2023-04-17
Nissan,Sunny,2017,69999,Automatic,"",155000,2023-04-17
Nissan,Juke,2021,70000,Automatic,"",792000,2023-04-17
Nissan,Qashqai,2015,156000,Automatic,"",579000,2023-04-17
Nissan,Qashqai,2021,4350,Automatic,"",1101000,2023-04-17
Nissan,Sunny,2022,7000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger; Side Airbags,459000,2023-04-17
Nissan,Sunny,2022,8000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger; Side Airbags,438000,2023-04-17
Nissan,Sunny,2018,88000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger,338000,2023-04-17
Nissan,Sunny,2023,0,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger; Side Airbags,452000,2023-04-17
Nissan,Sunny,2022,50000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger; Side Airbags,435000,2023-04-17
Nissan,Sunny,2023,7000,Automatic,Analoge Air Condition; Touch screen; Air Bags For Driver; Air Bags Passenger; Side Airbags,506000,2023-04-17
Nissan,Sunny,2015,150000,Automatic,Analoge Air Condition; Air Bags For Driver,271000,2023-04-17
Nissan,Sentra,2019,100000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger,470000,2023-04-17
Nissan,Sentra,2019,51000,Automatic,Analoge Air Condition; Air Bags For Driver; Air Bags Passenger,527000,2023-04-17
Nissan,Qashqai,2018,79999,Automatic,"",708000,2023-04-17
Nissan,Juke,2021,29999,Automatic,"",828000,2023-04-17
Nissan,Juke,2021,29999,Automatic,"",856000,2023-04-17
Nissan,Qashqai,2017,69999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Navigation System; Parking Sensors; Power Locks; Power Mirrors; Rear View Camera; Sunroof; Touch Screen; USB Charger,694000,2023-04-17
