id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count,model_age,price_moving_avg,competitor_price_diff,popularity,price_change_pct,dt_year,dt_month,dt_day,dt_quarter
3217,Nissan,Juke,2013,199999.0,Automatic,211000,2022-05-25,150k-200k,26,9,219600,-48748.768472906406,0.31,-0.014018691588784993,2022,5,25,2
503,Nissan,Juke,2013,41900.0,Automatic,240000,2022-06-05,0-50k,14,9,227000,-19748.768472906406,0.31,0.13744075829383884,2022,6,5,2
507,Nissan,Juke,2013,113000.0,Automatic,246000,2022-06-05,100k-150k,12,9,228000,-13748.768472906406,0.31,0.02499999999999991,2022,6,5,2
508,Nissan,Juke,2013,130000.0,Automatic,196000,2022-06-05,100k-150k,19,9,228200,-63748.768472906406,0.31,-0.2032520325203252,2022,6,5,2
513,Nissan,Juke,2013,85000.0,Automatic,226000,2022-06-05,50k-100k,26,9,221400,-33748.768472906406,0.31,0.15306122448979598,2022,6,5,2
518,Nissan,Juke,2013,134000.0,Automatic,251000,2022-06-05,100k-150k,23,9,223800,-8748.768472906406,0.31,0.11061946902654873,2022,6,5,2
519,Nissan,Juke,2013,80000.0,Automatic,197000,2022-06-05,50k-100k,26,9,231800,-62748.768472906406,0.31,-0.21513944223107573,2022,6,5,2
520,Nissan,Juke,2013,80000.0,Automatic,227000,2022-06-05,50k-100k,26,9,223200,-32748.768472906406,0.31,0.15228426395939088,2022,6,5,2
521,Nissan,Juke,2013,100000.0,Automatic,253000,2022-06-05,100k-150k,26,9,219400,-6748.768472906406,0.31,0.1145374449339207,2022,6,5,2
522,Nissan,Juke,2013,100000.0,Automatic,245000,2022-06-05,100k-150k,15,9,230800,-14748.768472906406,0.31,-0.031620553359683834,2022,6,5,2
523,Nissan,Juke,2013,180000.0,Automatic,201000,2022-06-05,150k-200k,12,9,234600,-58748.768472906406,0.31,-0.17959183673469392,2022,6,5,2
535,Nissan,Juke,2013,170000.0,Automatic,212000,2022-06-05,150k-200k,10,9,224600,-47748.768472906406,0.31,0.054726368159204064,2022,6,5,2
536,Nissan,Juke,2013,9000.0,Automatic,211000,2022-06-05,0-50k,12,9,227600,-48748.768472906406,0.31,-0.004716981132075526,2022,6,5,2
537,Nissan,Juke,2013,155000.0,Automatic,255000,2022-06-05,150k-200k,26,9,224400,-4748.768472906406,0.31,0.20853080568720372,2022,6,5,2
540,Nissan,Juke,2013,150000.0,Automatic,215000,2022-06-05,150k-200k,6,9,224800,-44748.768472906406,0.31,-0.1568627450980392,2022,6,5,2
541,Nissan,Juke,2013,96000.0,Automatic,224000,2022-06-05,50k-100k,11,9,218800,-35748.768472906406,0.31,0.041860465116279055,2022,6,5,2
542,Nissan,Juke,2013,150000.0,Automatic,204000,2022-06-05,150k-200k,26,9,223400,-55748.768472906406,0.31,-0.0892857142857143,2022,6,5,2
543,Nissan,Juke,2013,83000.0,Automatic,249000,2022-06-05,50k-100k,24,9,221800,-10748.768472906406,0.31,0.22058823529411775,2022,6,5,2
544,Nissan,Juke,2013,180000.0,Automatic,200000,2022-06-05,150k-200k,35,9,229400,-59748.768472906406,0.31,-0.19678714859437751,2022,6,5,2
545,Nissan,Juke,2013,100000.0,Automatic,231000,2022-06-05,100k-150k,24,9,218400,-28748.768472906406,0.31,0.15500000000000003,2022,6,5,2
551,Nissan,Juke,2013,115000.0,Automatic,197000,2022-06-05,100k-150k,9,9,221600,-62748.768472906406,0.31,-0.1471861471861472,2022,6,5,2
553,Nissan,Juke,2013,125000.0,Automatic,200000,2022-06-05,100k-150k,24,9,216200,-59748.768472906406,0.31,0.015228426395939021,2022,6,5,2
18117,Nissan,Juke,2013,119999.0,Automatic,278000,2022-06-06,100k-150k,17,9,215400,18251.231527093594,0.31,0.3899999999999999,2022,6,6,2
18120,Nissan,Juke,2013,99999.0,Automatic,229000,2022-06-06,50k-100k,26,9,221200,-30748.768472906406,0.31,-0.1762589928057554,2022,6,6,2
4078,Nissan,Juke,2013,15000.0,Automatic,240000,2022-06-07,0-50k,36,9,227000,-19748.768472906406,0.31,0.048034934497816595,2022,6,7,2
4114,Nissan,Juke,2013,69999.0,Automatic,241000,2022-06-07,50k-100k,26,9,228800,-18748.768472906406,0.31,0.004166666666666652,2022,6,7,2
4160,Nissan,Juke,2013,60000.0,Automatic,254000,2022-06-07,50k-100k,26,9,237600,-5748.768472906406,0.31,0.053941908713692976,2022,6,7,2
5313,Nissan,Juke,2013,101000.0,Automatic,245000,2022-06-08,100k-150k,25,9,248400,-14748.768472906406,0.31,-0.03543307086614178,2022,6,8,2
15940,Nissan,Juke,2013,139999.0,Automatic,242000,2022-06-12,100k-150k,23,9,241800,-17748.768472906406,0.31,-0.01224489795918371,2022,6,12,2
9548,Nissan,Juke,2013,119999.0,Automatic,243000,2022-06-14,100k-150k,6,9,244400,-16748.768472906406,0.31,0.004132231404958775,2022,6,14,2
9553,Nissan,Juke,2013,175000.0,Automatic,255000,2022-06-14,150k-200k,5,9,245000,-4748.768472906406,0.31,0.04938271604938271,2022,6,14,2
18876,Nissan,Juke,2013,9999.0,Automatic,220000,2022-06-19,0-50k,26,9,247800,-39748.768472906406,0.31,-0.13725490196078427,2022,6,19,2
18986,Nissan,Juke,2013,159999.0,Automatic,240000,2022-06-19,150k-200k,20,9,241000,-19748.768472906406,0.31,0.09090909090909083,2022,6,19,2
15731,Nissan,Juke,2013,86000.0,Automatic,251000,2022-06-21,50k-100k,27,9,240000,-8748.768472906406,0.31,0.04583333333333339,2022,6,21,2
15733,Nissan,Juke,2013,160000.0,Automatic,243000,2022-06-21,150k-200k,13,9,241800,-16748.768472906406,0.31,-0.031872509960159334,2022,6,21,2
15772,Nissan,Juke,2013,139999.0,Automatic,258000,2022-06-21,100k-150k,16,9,241800,-1748.7684729064058,0.31,0.06172839506172845,2022,6,21,2
15822,Nissan,Juke,2013,38000.0,Automatic,304000,2022-06-21,0-50k,9,9,242400,44251.231527093594,0.31,0.17829457364341095,2022,6,21,2
17628,Nissan,Juke,2013,85000.0,Automatic,252000,2022-06-22,50k-100k,27,9,259200,-7748.768472906406,0.31,-0.17105263157894735,2022,6,22,2
17629,Nissan,Juke,2013,85000.0,Automatic,271000,2022-06-22,50k-100k,28,9,261600,11251.231527093594,0.31,0.07539682539682535,2022,6,22,2
17630,Nissan,Juke,2013,145000.0,Automatic,224000,2022-06-22,100k-150k,26,9,265600,-35748.768472906406,0.31,-0.17343173431734316,2022,6,22,2
17631,Nissan,Juke,2013,145000.0,Automatic,235000,2022-06-22,100k-150k,26,9,261800,-24748.768472906406,0.31,0.049107142857142794,2022,6,22,2
19063,Nissan,Juke,2013,119999.0,Automatic,270000,2022-06-24,100k-150k,21,9,257200,10251.231527093594,0.31,0.14893617021276606,2022,6,24,2
8059,Nissan,Juke,2013,119999.0,Automatic,281000,2022-06-25,100k-150k,15,9,250400,21251.231527093594,0.31,0.040740740740740744,2022,6,25,2
16870,Nissan,Juke,2013,119999.0,Automatic,243000,2022-06-26,100k-150k,18,9,256200,-16748.768472906406,0.31,-0.13523131672597866,2022,6,26,2
19591,Nissan,Juke,2013,74000.0,Automatic,259000,2022-06-30,50k-100k,11,9,250600,-748.7684729064058,0.31,0.06584362139917688,2022,6,30,2
19633,Nissan,Juke,2013,139999.0,Automatic,236000,2022-06-30,100k-150k,26,9,257600,-23748.768472906406,0.31,-0.08880308880308885,2022,6,30,2
19634,Nissan,Juke,2013,79999.0,Automatic,237000,2022-06-30,50k-100k,12,9,257800,-22748.768472906406,0.31,0.004237288135593209,2022,6,30,2
19636,Nissan,Juke,2013,179999.0,Automatic,243000,2022-06-30,150k-200k,20,9,251200,-16748.768472906406,0.31,0.025316455696202445,2022,6,30,2
7418,Nissan,Juke,2013,170000.0,Automatic,250000,2022-07-07,150k-200k,7,9,243600,-9748.768472906406,0.31,0.028806584362139898,2022,7,7,3
7433,Nissan,Juke,2013,179999.0,Automatic,255000,2022-07-07,150k-200k,20,9,245000,-4748.768472906406,0.31,0.020000000000000018,2022,7,7,3
7434,Nissan,Juke,2013,79999.0,Automatic,273000,2022-07-07,50k-100k,26,9,244200,13251.231527093594,0.31,0.07058823529411762,2022,7,7,3
3588,Nissan,Juke,2013,150000.0,Automatic,246000,2022-07-13,150k-200k,26,9,251600,-13748.768472906406,0.31,-0.09890109890109888,2022,7,13,3
266,Nissan,Juke,2013,108000.0,Automatic,267000,2022-07-15,100k-150k,25,9,253400,7251.231527093594,0.31,0.08536585365853666,2022,7,15,3
10372,Nissan,Juke,2013,79999.0,Automatic,276000,2022-07-19,50k-100k,18,9,258200,16251.231527093594,0.31,0.03370786516853941,2022,7,19,3
2764,Nissan,Juke,2013,19999.0,Automatic,223000,2022-07-20,0-50k,17,9,263400,-36748.768472906406,0.31,-0.19202898550724634,2022,7,20,3
11454,Nissan,Juke,2013,139999.0,Automatic,247000,2022-07-22,100k-150k,12,9,257000,-12748.768472906406,0.31,0.10762331838565031,2022,7,22,3
18701,Nissan,Juke,2013,79999.0,Automatic,273000,2022-07-24,50k-100k,17,9,251800,13251.231527093594,0.31,0.10526315789473695,2022,7,24,3
18702,Nissan,Juke,2013,199999.0,Automatic,272000,2022-07-24,150k-200k,12,9,257200,12251.231527093594,0.31,-0.00366300366300365,2022,7,24,3
10833,Nissan,Juke,2013,0.0,Automatic,276000,2022-07-26,0-50k,26,9,258200,16251.231527093594,0.31,0.014705882352941124,2022,7,26,3
10861,Nissan,Juke,2013,29999.0,Automatic,236000,2022-07-26,0-50k,20,9,258200,-23748.768472906406,0.31,-0.14492753623188404,2022,7,26,3
10876,Nissan,Juke,2013,139999.0,Automatic,280000,2022-07-26,100k-150k,24,9,260800,20251.231527093594,0.31,0.18644067796610164,2022,7,26,3
12369,Nissan,Juke,2013,99999.0,Automatic,268000,2022-08-03,50k-100k,19,9,267400,8251.231527093594,0.31,-0.042857142857142816,2022,8,3,3
16635,Nissan,Juke,2013,125000.0,Automatic,259000,2022-08-09,100k-150k,5,9,266400,-748.7684729064058,0.31,-0.03358208955223885,2022,8,9,3
7820,Nissan,Juke,2013,79999.0,Automatic,288000,2022-08-10,50k-100k,21,9,263800,28251.231527093594,0.31,0.11196911196911197,2022,8,10,3
7822,Nissan,Juke,2013,139999.0,Automatic,263000,2022-08-10,100k-150k,8,9,266200,3251.231527093594,0.31,-0.08680555555555558,2022,8,10,3
8977,Nissan,Juke,2013,115000.0,Automatic,266000,2022-08-11,100k-150k,36,9,271600,6251.231527093594,0.31,0.011406844106463865,2022,8,11,3
16228,Nissan,Juke,2013,210000.0,Automatic,218000,2022-08-16,200k+,21,9,268800,-41748.768472906406,0.31,-0.18045112781954886,2022,8,16,3
16251,Nissan,Juke,2013,19999.0,Automatic,251000,2022-08-16,0-50k,20,9,258800,-8748.768472906406,0.31,0.15137614678899092,2022,8,16,3
16953,Nissan,Juke,2013,119999.0,Automatic,267000,2022-09-01,100k-150k,22,9,257200,7251.231527093594,0.31,0.06374501992031867,2022,9,1,3
3760,Nissan,Juke,2013,170000.0,Automatic,260000,2022-09-03,150k-200k,25,9,253000,251.2315270935942,0.31,-0.02621722846441943,2022,9,3,3
19459,Nissan,Juke,2013,135000.0,Automatic,282000,2022-09-07,100k-150k,19,9,252400,22251.231527093594,0.31,0.08461538461538454,2022,9,7,3
15048,Nissan,Juke,2013,165000.0,Automatic,276000,2022-09-11,150k-200k,26,9,255600,16251.231527093594,0.31,-0.021276595744680882,2022,9,11,3
478,Nissan,Juke,2013,165000.0,Automatic,286000,2022-09-12,150k-200k,26,9,267200,26251.231527093594,0.31,0.03623188405797095,2022,9,12,3
491,Nissan,Juke,2013,159999.0,Automatic,299000,2022-09-12,150k-200k,11,9,274200,39251.231527093594,0.31,0.045454545454545414,2022,9,12,3
16269,Nissan,Juke,2013,147000.0,Automatic,283000,2022-09-21,100k-150k,15,9,280600,23251.231527093594,0.31,-0.05351170568561869,2022,9,21,3
16322,Nissan,Juke,2013,159999.0,Automatic,259000,2022-09-21,150k-200k,26,9,285200,-748.7684729064058,0.31,-0.0848056537102474,2022,9,21,3
16509,Nissan,Juke,2013,110000.0,Automatic,254000,2022-09-26,100k-150k,18,9,280600,-5748.768472906406,0.31,-0.019305019305019266,2022,9,26,3
17316,Nissan,Juke,2013,150000.0,Automatic,338000,2022-10-03,150k-200k,26,9,276200,78251.2315270936,0.31,0.3307086614173229,2022,10,3,4
11831,Nissan,Juke,2013,115000.0,Automatic,311000,2022-10-05,100k-150k,11,9,286600,51251.231527093594,0.31,-0.07988165680473369,2022,10,5,4
15298,Nissan,Juke,2013,99999.0,Automatic,327000,2022-10-08,50k-100k,20,9,289000,67251.2315270936,0.31,0.05144694533762051,2022,10,8,4
14040,Nissan,Juke,2013,119999.0,Automatic,360000,2022-10-16,100k-150k,26,9,297800,100251.2315270936,0.31,0.10091743119266061,2022,10,16,4
11302,Nissan,Juke,2013,119999.0,Automatic,337000,2022-10-18,100k-150k,14,9,318000,77251.2315270936,0.31,-0.06388888888888888,2022,10,18,4
13009,Nissan,Juke,2013,147000.0,Automatic,327000,2022-10-19,100k-150k,27,9,334600,67251.2315270936,0.31,-0.029673590504451064,2022,10,19,4
2217,Nissan,Juke,2013,140000.0,Automatic,332000,2022-10-23,100k-150k,26,9,332400,72251.2315270936,0.31,0.015290519877675823,2022,10,23,4
7331,Nissan,Juke,2013,80000.0,Automatic,335000,2022-11-04,50k-100k,7,9,336600,75251.2315270936,0.31,0.009036144578313143,2022,11,4,4
3396,Nissan,Juke,2013,200000.0,Automatic,285000,2022-11-05,200k+,37,9,338200,25251.231527093594,0.31,-0.14925373134328357,2022,11,5,4
3417,Nissan,Juke,2013,59999.0,Automatic,319000,2022-11-05,50k-100k,20,9,323200,59251.231527093594,0.31,0.11929824561403501,2022,11,5,4
15440,Nissan,Juke,2013,120000.0,Automatic,372000,2022-11-07,100k-150k,12,9,319600,112251.2315270936,0.31,0.16614420062695934,2022,11,7,4
15441,Nissan,Juke,2013,140000.0,Automatic,307000,2022-11-07,100k-150k,26,9,328600,47251.231527093594,0.31,-0.17473118279569888,2022,11,7,4
15442,Nissan,Juke,2013,197000.0,Automatic,287000,2022-11-07,150k-200k,26,9,323600,27251.231527093594,0.31,-0.06514657980456029,2022,11,7,4
15448,Nissan,Juke,2013,139999.0,Automatic,278000,2022-11-07,100k-150k,24,9,314000,18251.231527093594,0.31,-0.03135888501742157,2022,11,7,4
13934,Nissan,Juke,2013,140000.0,Automatic,330000,2022-11-15,100k-150k,26,9,312600,70251.2315270936,0.31,0.18705035971223016,2022,11,15,4
15203,Nissan,Juke,2013,111000.0,Automatic,339000,2022-11-16,100k-150k,27,9,314800,79251.2315270936,0.31,0.027272727272727337,2022,11,16,4
20025,Nissan,Juke,2013,107000.0,Automatic,310000,2022-11-18,100k-150k,26,9,308200,50251.231527093594,0.31,-0.08554572271386429,2022,11,18,4
19914,Nissan,Juke,2013,180000.0,Automatic,262000,2022-11-22,150k-200k,23,9,308800,2251.231527093594,0.31,-0.1548387096774193,2022,11,22,4
19931,Nissan,Juke,2013,182000.0,Automatic,295000,2022-11-22,150k-200k,25,9,303800,35251.231527093594,0.31,0.12595419847328237,2022,11,22,4
19941,Nissan,Juke,2013,119999.0,Automatic,359000,2022-11-22,100k-150k,8,9,307200,99251.2315270936,0.31,0.2169491525423728,2022,11,22,4
19971,Nissan,Juke,2013,182000.0,Automatic,306000,2022-11-22,150k-200k,26,9,313000,46251.231527093594,0.31,-0.14763231197771587,2022,11,22,4
10673,Nissan,Juke,2013,119999.0,Automatic,365000,2022-11-25,100k-150k,26,9,306400,105251.2315270936,0.31,0.19281045751633985,2022,11,25,4
10685,Nissan,Juke,2013,199999.0,Automatic,324000,2022-11-25,150k-200k,20,9,317400,64251.231527093594,0.31,-0.11232876712328765,2022,11,25,4
12969,Nissan,Juke,2013,99999.0,Automatic,316000,2022-11-28,50k-100k,26,9,329800,56251.231527093594,0.31,-0.024691358024691357,2022,11,28,4
17130,Nissan,Juke,2013,143000.0,Automatic,326000,2022-11-29,100k-150k,26,9,334000,66251.2315270936,0.31,0.03164556962025311,2022,11,29,4
14105,Nissan,Juke,2013,99999.0,Automatic,343000,2022-12-04,50k-100k,26,9,327400,83251.2315270936,0.31,0.0521472392638036,2022,12,4,4
18637,Nissan,Juke,2013,160000.0,Automatic,311000,2022-12-05,150k-200k,12,9,334800,51251.231527093594,0.31,-0.09329446064139946,2022,12,5,4
7956,Nissan,Juke,2013,159000.0,Automatic,304000,2022-12-08,150k-200k,26,9,324000,44251.231527093594,0.31,-0.022508038585209,2022,12,8,4
5284,Nissan,Juke,2013,119999.0,Automatic,362000,2022-12-13,100k-150k,9,9,320000,102251.2315270936,0.31,0.19078947368421062,2022,12,13,4
19343,Nissan,Juke,2013,99999.0,Automatic,317000,2022-12-15,50k-100k,26,9,329200,57251.231527093594,0.31,-0.12430939226519333,2022,12,15,4
19365,Nissan,Juke,2013,80000.0,Automatic,353000,2022-12-15,50k-100k,26,9,327400,93251.2315270936,0.31,0.11356466876971605,2022,12,15,4
15882,Nissan,Juke,2013,29999.0,Automatic,302000,2022-12-18,0-50k,16,9,329400,42251.231527093594,0.31,-0.14447592067988668,2022,12,18,4
16097,Nissan,Juke,2013,159000.0,Automatic,278000,2023-01-14,150k-200k,11,10,327600,18251.231527093594,0.31,-0.07947019867549665,2023,1,14,1
10772,Nissan,Juke,2013,130000.0,Automatic,336000,2023-01-17,100k-150k,29,10,322400,76251.2315270936,0.31,0.2086330935251799,2023,1,17,1
10815,Nissan,Juke,2013,130000.0,Automatic,333000,2023-01-17,100k-150k,10,10,317200,73251.2315270936,0.31,-0.008928571428571397,2023,1,17,1
18331,Nissan,Juke,2013,179999.0,Automatic,336000,2023-01-20,150k-200k,22,10,320400,76251.2315270936,0.31,0.009009009009008917,2023,1,20,1
12506,Nissan,Juke,2013,139999.0,Automatic,329000,2023-01-21,100k-150k,20,10,317000,69251.2315270936,0.31,-0.02083333333333337,2023,1,21,1
13752,Nissan,Juke,2013,150000.0,Automatic,308000,2023-01-26,150k-200k,8,10,322400,48251.231527093594,0.31,-0.06382978723404253,2023,1,26,1
4512,Nissan,Juke,2013,159999.0,Automatic,308000,2023-02-09,150k-200k,26,10,328400,48251.231527093594,0.31,0.0,2023,2,9,1
4532,Nissan,Juke,2013,146000.0,Automatic,307000,2023-02-09,100k-150k,9,10,322800,47251.231527093594,0.31,-0.0032467532467532756,2023,2,9,1
8265,Nissan Motor Egypt,Juke,2013,150000.0,Automatic,329000,2023-02-12,150k-200k,9,10,317600,69251.2315270936,0.31,0.07166123778501632,2023,2,12,1
14829,Nissan,Juke,2013,112000.0,Automatic,378000,2023-02-21,100k-150k,20,10,316200,118251.2315270936,0.31,0.14893617021276606,2023,2,21,1
6917,Nissan Motor Egypt,Juke,2013,155000.0,Automatic,323000,2023-02-27,150k-200k,8,10,326000,63251.231527093594,0.31,-0.14550264550264547,2023,2,27,1
3168,Nissan Motor Egypt,Juke,2013,155000.0,Automatic,328000,2023-03-02,150k-200k,26,10,329000,68251.2315270936,0.31,0.015479876160990669,2023,3,2,1
5428,Nissan,Juke,2013,159999.0,Automatic,336000,2023-03-12,150k-200k,19,10,333000,76251.2315270936,0.31,0.024390243902439046,2023,3,12,1
5433,Nissan,Juke,2013,139999.0,Automatic,385000,2023-03-12,100k-150k,26,10,338800,125251.2315270936,0.31,0.14583333333333326,2023,3,12,1
5467,Nissan,Juke,2013,144000.0,Automatic,397000,2023-03-12,100k-150k,12,10,350000,137251.2315270936,0.31,0.03116883116883118,2023,3,12,1
5487,Nissan,Juke,2013,59999.0,Automatic,415000,2023-03-12,50k-100k,17,10,353800,155251.2315270936,0.31,0.04534005037783384,2023,3,12,1
1872,Nissan,Juke,2013,57000.0,Automatic,515000,2023-03-17,50k-100k,26,10,372200,255251.2315270936,0.31,0.24096385542168686,2023,3,17,1
19395,Nissan,Juke,2013,58000.0,Automatic,415000,2023-03-18,50k-100k,22,10,409600,155251.2315270936,0.31,-0.19417475728155342,2023,3,18,1
19417,Nissan Motor Egypt,Juke,2013,57000.0,Automatic,515000,2023-03-18,50k-100k,26,10,425400,255251.2315270936,0.31,0.24096385542168686,2023,3,18,1
4882,Nissan,Juke,2013,155.0,Automatic,340000,2023-03-28,0-50k,21,10,451400,80251.2315270936,0.31,-0.3398058252427184,2023,3,28,1
9909,Nissan,Juke,2013,131.0,Automatic,522000,2023-04-07,0-50k,24,10,440000,262251.23152709357,0.31,0.5352941176470589,2023,4,7,2
3330,Nissan,Juke,2013,190000.0,Automatic,328000,2023-04-08,150k-200k,23,10,461400,68251.2315270936,0.31,-0.3716475095785441,2023,4,8,2
7852,Nissan,Juke,2013,116000.0,Automatic,405000,2023-04-30,100k-150k,26,10,424000,145251.2315270936,0.31,0.2347560975609757,2023,4,30,2
4381,Nissan,Juke,2014,99999.0,Automatic,201000,2022-02-02,50k-100k,26,8,422000,-83102.56410256412,0.31,-0.5037037037037038,2022,2,2,1
4484,Nissan,Juke,2014,19999.0,Automatic,207000,2022-02-02,0-50k,26,8,359200,-77102.56410256412,0.31,0.029850746268656803,2022,2,2,1
4485,Nissan,Juke,2014,159999.0,Automatic,203000,2022-02-02,150k-200k,14,8,332600,-81102.56410256412,0.31,-0.019323671497584516,2022,2,2,1
4487,Nissan,Juke,2014,69999.0,Automatic,229000,2022-02-02,50k-100k,21,8,268800,-55102.56410256412,0.31,0.1280788177339902,2022,2,2,1
9389,Nissan,Juke,2014,139999.0,Automatic,214000,2022-02-07,100k-150k,21,8,249000,-70102.56410256412,0.31,-0.06550218340611358,2022,2,7,1
17781,Nissan,Juke,2014,79999.0,Automatic,227000,2022-02-11,50k-100k,21,8,210800,-57102.56410256412,0.31,0.06074766355140193,2022,2,11,1
17785,Nissan,Juke,2014,99999.0,Automatic,194000,2022-02-11,50k-100k,26,8,216000,-90102.56410256412,0.31,-0.14537444933920707,2022,2,11,1
17985,Nissan,Juke,2014,72000.0,Automatic,243000,2022-02-11,50k-100k,26,8,213400,-41102.56410256412,0.31,0.25257731958762886,2022,2,11,1
6029,Nissan,Juke,2014,119999.0,Automatic,219000,2022-02-15,100k-150k,26,8,221400,-65102.56410256412,0.31,-0.09876543209876543,2022,2,15,1
2478,Nissan,Juke,2014,99999.0,Automatic,218000,2022-02-19,50k-100k,23,8,219400,-66102.56410256412,0.31,-0.004566210045662156,2022,2,19,1
2479,Nissan,Juke,2014,159999.0,Automatic,230000,2022-02-19,150k-200k,26,8,220200,-54102.56410256412,0.31,0.05504587155963292,2022,2,19,1
2480,Nissan,Juke,2014,119999.0,Automatic,207000,2022-02-19,100k-150k,26,8,220800,-77102.56410256412,0.31,-0.09999999999999998,2022,2,19,1
2481,Nissan,Juke,2014,200000.0,Automatic,200000,2022-02-19,200k+,20,8,223400,-84102.56410256412,0.31,-0.033816425120772986,2022,2,19,1
2482,Nissan,Juke,2014,139999.0,Automatic,202000,2022-02-19,100k-150k,26,8,214800,-82102.56410256412,0.31,0.010000000000000009,2022,2,19,1
2483,Nissan,Juke,2014,139999.0,Automatic,197000,2022-02-19,100k-150k,26,8,211400,-87102.56410256412,0.31,-0.024752475247524774,2022,2,19,1
6767,Nissan,Juke,2014,258000.0,Automatic,217000,2022-02-22,200k+,26,8,207200,-67102.56410256412,0.31,0.10152284263959399,2022,2,22,1
9827,Nissan,Juke,2014,89999.0,Automatic,232000,2022-02-25,50k-100k,20,8,204600,-52102.56410256412,0.31,0.06912442396313367,2022,2,25,1
7364,Nissan,Juke,2014,19999.0,Automatic,215000,2022-03-02,0-50k,17,8,209600,-69102.56410256412,0.31,-0.07327586206896552,2022,3,2,1
11858,Nissan,Juke,2014,200000.0,Automatic,177000,2022-03-09,200k+,26,8,212600,-107102.56410256412,0.31,-0.17674418604651165,2022,3,9,1
11951,Nissan,Juke,2014,119999.0,Automatic,212000,2022-03-09,100k-150k,26,8,207600,-72102.56410256412,0.31,0.19774011299435035,2022,3,9,1
5002,Nissan,Juke,2014,114000.0,Automatic,207000,2022-03-10,100k-150k,26,8,210600,-77102.56410256412,0.31,-0.02358490566037741,2022,3,10,1
5022,Nissan,Juke,2014,19999.0,Automatic,238000,2022-03-10,0-50k,26,8,208600,-46102.56410256412,0.31,0.1497584541062802,2022,3,10,1
2112,Nissan,Juke,2014,19999.0,Automatic,239000,2022-03-11,0-50k,26,8,209800,-45102.56410256412,0.31,0.004201680672268893,2022,3,11,1
2125,Nissan,Juke,2014,141000.0,Automatic,213000,2022-03-11,100k-150k,11,8,214600,-71102.56410256412,0.31,-0.10878661087866104,2022,3,11,1
11064,Nissan,Juke,2014,19999.0,Automatic,215000,2022-03-19,0-50k,25,8,221800,-69102.56410256412,0.31,0.009389671361502261,2022,3,19,1
8476,Nissan,Juke,2014,119999.0,Automatic,205000,2022-03-21,100k-150k,26,8,222400,-79102.56410256412,0.31,-0.046511627906976716,2022,3,21,1
8477,Nissan,Juke,2014,119999.0,Automatic,224000,2022-03-21,100k-150k,22,8,222000,-60102.56410256412,0.31,0.09268292682926838,2022,3,21,1
15117,Nissan,Juke,2014,159999.0,Automatic,246000,2022-04-03,150k-200k,26,8,219200,-38102.56410256412,0.31,0.09821428571428581,2022,4,3,2
15137,Nissan,Juke,2014,139999.0,Automatic,246000,2022-04-03,100k-150k,26,8,220600,-38102.56410256412,0.31,0.0,2022,4,3,2
10544,Nissan,Juke,2014,119999.0,Automatic,219000,2022-04-06,100k-150k,20,8,227200,-65102.56410256412,0.31,-0.1097560975609756,2022,4,6,2
10611,Nissan,Juke,2014,200000.0,Automatic,249000,2022-04-06,200k+,26,8,228000,-35102.56410256412,0.31,0.13698630136986312,2022,4,6,2
15362,Nissan,Juke,2014,120000.0,Automatic,218000,2022-04-16,100k-150k,26,8,236800,-66102.56410256412,0.31,-0.12449799196787148,2022,4,16,2
18776,Nissan,Juke,2014,110000.0,Automatic,235000,2022-04-17,100k-150k,26,8,235600,-49102.56410256412,0.31,0.07798165137614688,2022,4,17,2
10085,Nissan,Juke,2014,100000.0,Automatic,258000,2022-04-21,100k-150k,26,8,233400,-26102.564102564123,0.31,0.09787234042553195,2022,4,21,2
10086,Nissan,Juke,2014,9999.0,Automatic,256000,2022-04-21,0-50k,26,8,235800,-28102.564102564123,0.31,-0.007751937984496138,2022,4,21,2
10087,Nissan,Juke,2014,119999.0,Automatic,233000,2022-04-21,100k-150k,26,8,243200,-51102.56410256412,0.31,-0.08984375,2022,4,21,2
