id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count
1963,Nissan,Sunny,2020,69999.0,Automatic,343000,2023-03-11,50k-100k,10.0
5421,Nissan,Sunny,2020,138000.0,Automatic,309000,2023-03-12,100k-150k,26.0
5445,Nissan Motor Egypt,Sunny,2020,35000.0,Automatic,386000,2023-03-12,0-50k,9.0
5452,Nissan Motor Egypt,Sunny,2020,78000.0,Automatic,305000,2023-03-12,50k-100k,6.0
5460,Nissan,Sunny,2020,100000.0,Automatic,399000,2023-03-12,100k-150k,27.0
5461,Nissan,Sunny,2020,123000.0,Automatic,337000,2023-03-12,100k-150k,27.0
5475,Nissan,Sunny,2020,64000.0,Automatic,340000,2023-03-12,50k-100k,17.0
5488,Nissan,Sunny,2020,60000.0,Automatic,360000,2023-03-12,50k-100k,17.0
13949,Nissan,Sunny,2020,55.0,Automatic,385000,2023-03-13,0-50k,24.0
13958,Nissan,Sunny,2020,159999.0,Automatic,334000,2023-03-13,150k-200k,13.0
13968,Nissan Motor Egypt,Sunny,2020,28000.0,Automatic,371000,2023-03-13,0-50k,7.0
13969,Nissan Motor Egypt,Sunny,2020,90000.0,Automatic,269000,2023-03-13,50k-100k,0.0
13987,Nissan,Sunny,2020,177000.0,Automatic,356000,2023-03-13,150k-200k,19.0
13988,Nissan,Sunny,2020,103000.0,Automatic,335000,2023-03-13,100k-150k,17.0
13991,Nissan,Sunny,2020,65000.0,Automatic,367000,2023-03-13,50k-100k,24.0
3098,Nissan,Sunny,2020,59999.0,Automatic,398000,2023-03-14,50k-100k,19.0
3102,Nissan,Sunny,2020,0.0,Automatic,410000,2023-03-14,0-50k,0.0
3106,Nissan Motor Egypt,Sunny,2020,80000.0,Automatic,374000,2023-03-14,50k-100k,6.0
3112,Nissan,Sunny,2020,120000.0,Automatic,384000,2023-03-14,100k-150k,27.0
3113,Nissan,Sunny,2020,120000.0,Automatic,376000,2023-03-14,100k-150k,27.0
3120,Nissan,Sunny,2020,149000.0,Automatic,351000,2023-03-14,100k-150k,19.0
3124,Nissan,Sunny,2020,42000.0,Automatic,354000,2023-03-14,0-50k,24.0
3127,Nissan,Sunny,2020,24000.0,Automatic,321000,2023-03-14,0-50k,17.0
3128,Nissan,Sunny,2020,119999.0,Automatic,361000,2023-03-14,100k-150k,16.0
3130,Nissan,Sunny,2020,29999.0,Automatic,395000,2023-03-14,0-50k,17.0
1863,Nissan,Sunny,2020,80000.0,Automatic,317000,2023-03-17,50k-100k,24.0
1874,Nissan,Sunny,2020,69999.0,Automatic,327000,2023-03-17,50k-100k,17.0
1879,Nissan Motor Egypt,Sunny,2020,90000.0,Automatic,274000,2023-03-17,50k-100k,6.0
1880,Nissan Motor Egypt,Sunny,2020,59000.0,Automatic,377000,2023-03-17,50k-100k,6.0
1887,Nissan Motor Egypt,Sunny,2020,138000.0,Automatic,297000,2023-03-17,100k-150k,6.0
1899,Nissan,Sunny,2020,59999.0,Automatic,364000,2023-03-17,50k-100k,11.0
1902,Nissan,Sunny,2020,59999.0,Automatic,282000,2023-03-17,50k-100k,13.0
19389,Nissan,Sunny,2020,122000.0,Automatic,368000,2023-03-18,100k-150k,27.0
19394,Nissan,Sunny,2020,9000.0,Automatic,403000,2023-03-18,0-50k,24.0
19412,Nissan Motor Egypt,Sunny,2020,57000.0,Automatic,366000,2023-03-18,50k-100k,6.0
19422,Nissan,Sunny,2020,39999.0,Automatic,376000,2023-03-18,0-50k,16.0
19423,Nissan,Sunny,2020,0.0,Automatic,435000,2023-03-18,0-50k,14.0
4598,Nissan,Sunny,2020,170000.0,Automatic,351000,2023-03-19,150k-200k,27.0
4599,Nissan,Sunny,2020,115000.0,Automatic,330000,2023-03-19,100k-150k,24.0
4605,Nissan,Sunny,2020,100000.0,Automatic,338000,2023-03-19,100k-150k,17.0
4616,Nissan,Sunny,2020,35000.0,Automatic,382000,2023-03-19,0-50k,0.0
4623,Nissan,Sunny,2020,49999.0,Automatic,294000,2023-03-19,0-50k,0.0
4639,Nissan Motor Egypt,Sunny,2020,46000.0,Automatic,388000,2023-03-19,0-50k,6.0
4641,Nissan Motor Egypt,Sunny,2020,145000.0,Automatic,334000,2023-03-19,100k-150k,9.0
4642,Nissan Motor Egypt,Sunny,2020,280000.0,Automatic,349000,2023-03-19,200k+,9.0
4658,Nissan,Sunny,2020,79999.0,Automatic,334000,2023-03-19,50k-100k,0.0
4659,Nissan,Sunny,2020,159999.0,Automatic,339000,2023-03-19,150k-200k,14.0
4662,Nissan,Sunny,2020,99999.0,Automatic,341000,2023-03-19,50k-100k,0.0
7508,Nissan Motor Egypt,Sunny,2020,90000.0,Automatic,269000,2023-03-20,50k-100k,6.0
6170,Nissan,Sunny,2020,59999.0,Automatic,361000,2023-03-21,50k-100k,14.0
6172,Nissan,Sunny,2020,171000.0,Automatic,338000,2023-03-21,150k-200k,17.0
6174,Nissan,Sunny,2020,48000.0,Automatic,393000,2023-03-21,0-50k,0.0
6186,Nissan,Sunny,2020,0.0,Automatic,390000,2023-03-21,0-50k,11.0
6196,Nissan Motor Egypt,Sunny,2020,50000.0,Automatic,398000,2023-03-21,50k-100k,7.0
6210,Nissan,Sunny,2020,59999.0,Automatic,394000,2023-03-21,50k-100k,17.0
4219,Nissan,Sunny,2020,95000.0,Automatic,348000,2023-03-23,50k-100k,24.0
4224,Nissan,Sunny,2020,69999.0,Automatic,289000,2023-03-23,50k-100k,18.0
4237,Nissan Motor Egypt,Sunny,2020,95000.0,Automatic,271000,2023-03-23,50k-100k,2.0
4880,Nissan,Sunny,2020,40754.0,Automatic,393000,2023-03-28,0-50k,0.0
4892,Nissan,Sunny,2020,69999.0,Automatic,396000,2023-03-28,50k-100k,18.0
4893,Nissan,Sunny,2020,79999.0,Automatic,393000,2023-03-28,50k-100k,0.0
4899,Nissan,Sunny,2020,139999.0,Automatic,364000,2023-03-28,100k-150k,9.0
4901,Nissan,Sunny,2020,79999.0,Automatic,380000,2023-03-28,50k-100k,12.0
4909,Nissan,Sunny,2020,40754.0,Automatic,368000,2023-03-28,0-50k,2.0
4913,Nissan,Sunny,2020,160000.0,Automatic,361000,2023-03-28,150k-200k,2.0
4915,Nissan,Sunny,2020,50000.0,Automatic,377000,2023-03-28,50k-100k,2.0
19174,Nissan,Sunny,2020,197000.0,Automatic,338000,2023-04-04,150k-200k,0.0
19187,Nissan,Sunny,2020,79999.0,Automatic,325000,2023-04-04,50k-100k,0.0
19188,Nissan,Sunny,2020,49999.0,Automatic,376000,2023-04-04,0-50k,5.0
19204,Nissan,Sunny,2020,250000.0,Automatic,305000,2023-04-04,200k+,2.0
9903,Nissan,Sunny,2020,49999.0,Automatic,409000,2023-04-07,0-50k,0.0
9905,Nissan,Sunny,2020,79999.0,Automatic,381000,2023-04-07,50k-100k,0.0
9921,Nissan,Sunny,2020,40000.0,Automatic,396000,2023-04-07,0-50k,26.0
9932,Nissan,Sunny,2020,79999.0,Automatic,356000,2023-04-07,50k-100k,0.0
9933,Nissan,Sunny,2020,89999.0,Automatic,418000,2023-04-07,50k-100k,15.0
9941,Nissan,Sunny,2020,79999.0,Automatic,384000,2023-04-07,50k-100k,24.0
9974,Nissan,Sunny,2020,0.0,Automatic,342000,2023-04-07,0-50k,17.0
3325,Nissan,Sunny,2020,128000.0,Automatic,348000,2023-04-08,100k-150k,0.0
3363,Nissan,Sunny,2020,99999.0,Automatic,398000,2023-04-08,50k-100k,18.0
17415,Nissan,Sunny,2020,59999.0,Automatic,405000,2023-04-12,50k-100k,0.0
17419,Nissan,Sunny,2020,95000.0,Automatic,395000,2023-04-12,50k-100k,24.0
17429,Nissan,Sunny,2020,55000.0,Automatic,353000,2023-04-12,50k-100k,17.0
6960,Nissan,Sunny,2020,90000.0,Automatic,372000,2023-04-15,50k-100k,2.0
6963,Nissan,Sunny,2020,80000.0,Automatic,399000,2023-04-15,50k-100k,2.0
6985,Nissan,Sunny,2020,51000.0,Automatic,404000,2023-04-15,50k-100k,24.0
15258,Nissan,Sunny,2020,70000.0,Automatic,384000,2023-04-16,50k-100k,27.0
15260,Nissan,Sunny,2020,50000.0,Automatic,402000,2023-04-16,50k-100k,38.0
15271,Nissan,Sunny,2020,79999.0,Automatic,333000,2023-04-16,50k-100k,0.0
15272,Nissan,Sunny,2020,79999.0,Automatic,335000,2023-04-16,50k-100k,16.0
15273,Nissan,Sunny,2020,79999.0,Automatic,400000,2023-04-16,50k-100k,0.0
15285,Nissan,Sunny,2020,92000.0,Automatic,324000,2023-04-16,50k-100k,2.0
15287,Nissan,Sunny,2020,88000.0,Automatic,322000,2023-04-16,50k-100k,2.0
14302,Nissan,Sunny,2020,79999.0,Automatic,430000,2023-04-17,50k-100k,0.0
14309,Nissan,Sunny,2020,110000.0,Automatic,347000,2023-04-17,100k-150k,17.0
14311,Nissan,Sunny,2020,60000.0,Automatic,352000,2023-04-17,50k-100k,17.0
14313,Nissan,Sunny,2020,45000.0,Automatic,422000,2023-04-17,0-50k,27.0
7749,Nissan,Sunny,2020,95000.0,Automatic,380000,2023-04-19,50k-100k,3.0
7750,Nissan,Sunny,2020,50000.0,Automatic,383000,2023-04-19,50k-100k,2.0
7764,Nissan,Sunny,2020,68000.0,Automatic,386000,2023-04-19,50k-100k,27.0
7769,Nissan,Sunny,2020,72000.0,Automatic,396000,2023-04-19,50k-100k,24.0
7776,Nissan,Sunny,2020,95000.0,Automatic,359000,2023-04-19,50k-100k,24.0
7777,Nissan,Sunny,2020,95000.0,Automatic,396000,2023-04-19,50k-100k,24.0
7778,Nissan,Sunny,2020,11000.0,Automatic,434000,2023-04-19,0-50k,27.0
13840,Nissan,Sunny,2020,95000.0,Automatic,385000,2023-04-22,50k-100k,24.0
19991,Nissan,Sunny,2020,89999.0,Automatic,378000,2023-04-23,50k-100k,0.0
16116,Nissan,Sunny,2020,90000.0,Automatic,390000,2023-04-24,50k-100k,24.0
16117,Nissan,Sunny,2020,8000.0,Automatic,353000,2023-04-24,0-50k,17.0
16131,Nissan,Sunny,2020,0.0,Automatic,445000,2023-04-24,0-50k,19.0
8698,Nissan,Sunny,2020,32000.0,Automatic,465000,2023-04-25,0-50k,29.0
15395,Nissan,Sunny,2020,49000.0,Automatic,416000,2023-04-26,0-50k,24.0
15405,Nissan,Sunny,2020,59999.0,Automatic,439000,2023-04-26,50k-100k,15.0
15414,Nissan,Sunny,2020,90000.0,Automatic,330000,2023-04-26,50k-100k,2.0
15434,Nissan,Sunny,2020,39999.0,Automatic,421000,2023-04-26,0-50k,15.0
15436,Nissan,Sunny,2020,89999.0,Automatic,357000,2023-04-26,50k-100k,14.0
3539,Nissan,Sunny,2020,39999.0,Automatic,404000,2023-04-27,0-50k,10.0
3545,Nissan,Sunny,2020,39999.0,Automatic,470000,2023-04-27,0-50k,24.0
7830,Nissan,Sunny,2020,60000.0,Automatic,395000,2023-04-30,50k-100k,27.0
7839,Nissan,Sunny,2020,39999.0,Automatic,454000,2023-04-30,0-50k,22.0
6058,Nissan,Sunny,2020,19999.0,Manual,180000,2022-02-15,0-50k,0.0
1220,Nissan,Sunny,2020,10000.0,Manual,194000,2022-06-05,0-50k,15.0
12809,Nissan,Sunny,2020,35000.0,Manual,212000,2022-06-29,0-50k,11.0
19597,Nissan,Sunny,2020,35000.0,Manual,196000,2022-06-30,0-50k,15.0
17169,Nissan,Sunny,2020,119999.0,Manual,296000,2022-11-29,100k-150k,10.0
14196,Nissan,Sunny,2020,79999.0,Manual,298000,2022-12-01,50k-100k,0.0
16814,Nissan,Sunny,2020,50000.0,Manual,354000,2023-01-24,50k-100k,26.0
16149,Nissan,Sunny,2020,0.0,Manual,360000,2023-04-24,0-50k,12.0
4384,Nissan,Sunny,2021,29999.0,Automatic,220000,2022-02-02,0-50k,14.0
4414,Nissan,Sunny,2021,19999.0,Automatic,212000,2022-02-02,0-50k,0.0
4460,Nissan,Sunny,2021,29999.0,Automatic,213000,2022-02-02,0-50k,1.0
4461,Nissan,Sunny,2021,9999.0,Automatic,220000,2022-02-02,0-50k,0.0
4470,Nissan,Sunny,2021,9999.0,Automatic,218000,2022-02-02,0-50k,19.0
4475,Nissan,Sunny,2021,39999.0,Automatic,206000,2022-02-02,0-50k,0.0
9401,Nissan,Sunny,2021,19999.0,Automatic,222000,2022-02-07,0-50k,16.0
9415,Nissan,Sunny,2021,29999.0,Automatic,194000,2022-02-07,0-50k,8.0
9422,Nissan,Sunny,2021,19999.0,Automatic,196000,2022-02-07,0-50k,18.0
9535,Nissan,Sunny,2021,29999.0,Automatic,209000,2022-02-07,0-50k,15.0
5650,Nissan,Sunny,2021,36000.0,Automatic,191000,2022-02-08,0-50k,6.0
5657,Nissan,Sunny,2021,117000.0,Automatic,218000,2022-02-08,100k-150k,9.0
5667,Nissan,Sunny,2021,8000.0,Automatic,224000,2022-02-08,0-50k,11.0
5707,Nissan,Sunny,2021,39999.0,Automatic,217000,2022-02-08,0-50k,17.0
5713,Nissan,Sunny,2021,19999.0,Automatic,203000,2022-02-08,0-50k,10.0
5722,Nissan,Sunny,2021,29999.0,Automatic,224000,2022-02-08,0-50k,20.0
17800,Nissan,Sunny,2021,9999.0,Automatic,222000,2022-02-11,0-50k,22.0
17802,Nissan,Sunny,2021,29999.0,Automatic,191000,2022-02-11,0-50k,0.0
17809,Nissan,Sunny,2021,29999.0,Automatic,232000,2022-02-11,0-50k,12.0
17819,Nissan,Sunny,2021,179999.0,Automatic,195000,2022-02-11,150k-200k,11.0
17825,Nissan,Sunny,2021,29999.0,Automatic,219000,2022-02-11,0-50k,0.0
17839,Nissan,Sunny,2021,9999.0,Automatic,185000,2022-02-11,0-50k,0.0
17853,Nissan,Sunny,2021,29999.0,Automatic,223000,2022-02-11,0-50k,20.0
17863,Nissan,Sunny,2021,29999.0,Automatic,206000,2022-02-11,0-50k,15.0
17883,Nissan,Sunny,2021,19999.0,Automatic,224000,2022-02-11,0-50k,14.0
17951,Nissan,Sunny,2021,19999.0,Automatic,236000,2022-02-11,0-50k,25.0
18000,Nissan,Sunny,2021,14000.0,Automatic,225000,2022-02-11,0-50k,9.0
5899,Nissan,Sunny,2021,19999.0,Automatic,223000,2022-02-15,0-50k,16.0
5924,Nissan,Sunny,2021,39999.0,Automatic,233000,2022-02-15,0-50k,21.0
5932,Nissan,Sunny,2021,9999.0,Automatic,241000,2022-02-15,0-50k,18.0
2683,Nissan,Sunny,2021,39999.0,Automatic,195000,2022-02-19,0-50k,0.0
2684,Nissan,Sunny,2021,19999.0,Automatic,223000,2022-02-19,0-50k,0.0
2686,Nissan,Sunny,2021,29999.0,Automatic,216000,2022-02-19,0-50k,0.0
2687,Nissan,Sunny,2021,39999.0,Automatic,204000,2022-02-19,0-50k,17.0
2688,Nissan,Sunny,2021,19999.0,Automatic,207000,2022-02-19,0-50k,17.0
2690,Nissan,Sunny,2021,29999.0,Automatic,204000,2022-02-19,0-50k,14.0
2691,Nissan,Sunny,2021,9999.0,Automatic,234000,2022-02-19,0-50k,23.0
2692,Nissan,Sunny,2021,19999.0,Automatic,186000,2022-02-19,0-50k,0.0
2693,Nissan,Sunny,2021,9999.0,Automatic,200000,2022-02-19,0-50k,0.0
2694,Nissan,Sunny,2021,19999.0,Automatic,222000,2022-02-19,0-50k,0.0
2695,Nissan,Sunny,2021,49999.0,Automatic,208000,2022-02-19,0-50k,0.0
2696,Nissan,Sunny,2021,159999.0,Automatic,231000,2022-02-19,150k-200k,25.0
2697,Nissan,Sunny,2021,19999.0,Automatic,191000,2022-02-19,0-50k,0.0
2698,Nissan,Sunny,2021,69999.0,Automatic,220000,2022-02-19,50k-100k,12.0
2699,Nissan,Sunny,2021,29999.0,Automatic,216000,2022-02-19,0-50k,13.0
2700,Nissan,Sunny,2021,9999.0,Automatic,217000,2022-02-19,0-50k,0.0
16573,Nissan,Sunny,2021,29999.0,Automatic,203000,2022-02-20,0-50k,0.0
6722,Nissan,Sunny,2021,19999.0,Automatic,227000,2022-02-22,0-50k,0.0
6740,Nissan,Sunny,2021,9999.0,Automatic,236000,2022-02-22,0-50k,16.0
6784,Nissan,Sunny,2021,29999.0,Automatic,217000,2022-02-22,0-50k,18.0
6800,Nissan,Sunny,2021,9999.0,Automatic,222000,2022-02-22,0-50k,14.0
8321,Nissan,Sunny,2021,39999.0,Automatic,221000,2022-02-24,0-50k,0.0
8328,Nissan,Sunny,2021,29999.0,Automatic,195000,2022-02-24,0-50k,14.0
8339,Nissan,Sunny,2021,49999.0,Automatic,188000,2022-02-24,0-50k,0.0
8348,Nissan,Sunny,2021,9999.0,Automatic,244000,2022-02-24,0-50k,26.0
8351,Nissan,Sunny,2021,9999.0,Automatic,238000,2022-02-24,0-50k,0.0
9838,Nissan,Sunny,2021,9999.0,Automatic,219000,2022-02-25,0-50k,23.0
9839,Nissan,Sunny,2021,9999.0,Automatic,213000,2022-02-25,0-50k,24.0
9843,Nissan,Sunny,2021,19999.0,Automatic,244000,2022-02-25,0-50k,0.0
9850,Nissan,Sunny,2021,9999.0,Automatic,202000,2022-02-25,0-50k,21.0
9878,Nissan,Sunny,2021,29999.0,Automatic,217000,2022-02-25,0-50k,18.0
7371,Nissan,Sunny,2021,9999.0,Automatic,233000,2022-03-02,0-50k,0.0
7372,Nissan,Sunny,2021,9999.0,Automatic,233000,2022-03-02,0-50k,25.0
19735,Nissan,Sunny,2021,59999.0,Automatic,207000,2022-03-07,50k-100k,16.0
19749,Nissan,Sunny,2021,9999.0,Automatic,225000,2022-03-07,0-50k,25.0
19750,Nissan,Sunny,2021,9999.0,Automatic,237000,2022-03-07,0-50k,25.0
19785,Nissan,Sunny,2021,78000.0,Automatic,186000,2022-03-07,50k-100k,9.0
11861,Nissan,Sunny,2021,19999.0,Automatic,182000,2022-03-09,0-50k,12.0
11887,Nissan,Sunny,2021,9999.0,Automatic,217000,2022-03-09,0-50k,25.0
11890,Nissan,Sunny,2021,9999.0,Automatic,231000,2022-03-09,0-50k,25.0
11957,Nissan,Sunny,2021,39999.0,Automatic,213000,2022-03-09,0-50k,22.0
11964,Nissan,Sunny,2021,19999.0,Automatic,234000,2022-03-09,0-50k,20.0
11977,Nissan,Sunny,2021,9999.0,Automatic,187000,2022-03-09,0-50k,0.0
4946,Nissan,Sunny,2021,69999.0,Automatic,189000,2022-03-10,50k-100k,0.0
4976,Nissan,Sunny,2021,9999.0,Automatic,221000,2022-03-10,0-50k,25.0
5048,Nissan,Sunny,2021,49999.0,Automatic,203000,2022-03-10,0-50k,12.0
2052,Nissan,Sunny,2021,9999.0,Automatic,204000,2022-03-11,0-50k,22.0
2057,Nissan,Sunny,2021,9999.0,Automatic,227000,2022-03-11,0-50k,25.0
2095,Nissan,Sunny,2021,9999.0,Automatic,235000,2022-03-11,0-50k,0.0
2119,Nissan,Sunny,2021,19999.0,Automatic,217000,2022-03-11,0-50k,0.0
2181,Nissan,Sunny,2021,19999.0,Automatic,230000,2022-03-11,0-50k,0.0
6463,Nissan,Sunny,2021,49999.0,Automatic,213000,2022-03-16,0-50k,15.0
6471,Nissan,Sunny,2021,29999.0,Automatic,209000,2022-03-16,0-50k,26.0
6509,Nissan,Sunny,2021,29999.0,Automatic,230000,2022-03-16,0-50k,0.0
6538,Nissan,Sunny,2021,29999.0,Automatic,232000,2022-03-16,0-50k,19.0
6543,Nissan,Sunny,2021,39999.0,Automatic,229000,2022-03-16,0-50k,0.0
11135,Nissan,Sunny,2021,45.0,Automatic,226000,2022-03-19,0-50k,6.0
11138,Nissan,Sunny,2021,28000.0,Automatic,212000,2022-03-19,0-50k,6.0
11176,Nissan,Sunny,2021,19999.0,Automatic,211000,2022-03-19,0-50k,13.0
11184,Nissan,Sunny,2021,39999.0,Automatic,214000,2022-03-19,0-50k,12.0
8537,Nissan,Sunny,2021,40000.0,Automatic,200000,2022-03-21,0-50k,6.0
8582,Nissan,Sunny,2021,19999.0,Automatic,234000,2022-03-21,0-50k,13.0
3937,Nissan,Sunny,2021,39999.0,Automatic,196000,2022-03-23,0-50k,0.0
3978,Nissan,Sunny,2021,29999.0,Automatic,205000,2022-03-23,0-50k,0.0
3998,Nissan,Sunny,2021,49999.0,Automatic,224000,2022-03-23,0-50k,17.0
5514,Nissan,Sunny,2021,9999.0,Automatic,231000,2022-03-24,0-50k,19.0
5519,Nissan,Sunny,2021,19999.0,Automatic,229000,2022-03-24,0-50k,8.0
5565,Nissan,Sunny,2021,19999.0,Automatic,208000,2022-03-24,0-50k,0.0
9184,Nissan,Sunny,2021,69999.0,Automatic,241000,2022-03-28,50k-100k,0.0
18498,Nissan,Sunny,2021,19999.0,Automatic,212000,2022-04-02,0-50k,15.0
18536,Nissan,Sunny,2021,9999.0,Automatic,259000,2022-04-02,0-50k,16.0
18544,Nissan,Sunny,2021,59999.0,Automatic,246000,2022-04-02,50k-100k,15.0
15143,Nissan,Sunny,2021,19999.0,Automatic,249000,2022-04-03,0-50k,0.0
10550,Nissan,Sunny,2021,9999.0,Automatic,258000,2022-04-06,0-50k,12.0
10557,Nissan,Sunny,2021,9999.0,Automatic,256000,2022-04-06,0-50k,11.0
10558,Nissan,Sunny,2021,9999.0,Automatic,214000,2022-04-06,0-50k,0.0
10581,Nissan,Sunny,2021,78000.0,Automatic,194000,2022-04-06,50k-100k,9.0
10628,Nissan,Sunny,2021,69999.0,Automatic,209000,2022-04-06,50k-100k,17.0
19508,Nissan,Sunny,2021,20000.0,Automatic,259000,2022-04-09,0-50k,0.0
19551,Nissan,Sunny,2021,9999.0,Automatic,240000,2022-04-09,0-50k,18.0
14708,Nissan,Sunny,2021,39999.0,Automatic,246000,2022-04-10,0-50k,0.0
14754,Nissan,Sunny,2021,39999.0,Automatic,236000,2022-04-10,0-50k,21.0
11571,Nissan,Sunny,2021,25000.0,Automatic,208000,2022-04-12,0-50k,0.0
10322,Nissan,Sunny,2021,15000.0,Automatic,243000,2022-04-21,0-50k,0.0
10323,Nissan,Sunny,2021,69999.0,Automatic,214000,2022-04-21,50k-100k,0.0
10324,Nissan,Sunny,2021,9999.0,Automatic,255000,2022-04-21,0-50k,0.0
10325,Nissan,Sunny,2021,9999.0,Automatic,232000,2022-04-21,0-50k,0.0
6064,Nissan,Sunny,2021,39999.0,Automatic,258000,2022-04-22,0-50k,0.0
6070,Nissan,Sunny,2021,49999.0,Automatic,203000,2022-04-22,0-50k,0.0
6083,Nissan,Sunny,2021,9999.0,Automatic,239000,2022-04-22,0-50k,0.0
6084,Nissan,Sunny,2021,39999.0,Automatic,249000,2022-04-22,0-50k,0.0
6098,Nissan,Sunny,2021,29999.0,Automatic,230000,2022-04-22,0-50k,0.0
6120,Nissan,Sunny,2021,20000.0,Automatic,236000,2022-04-22,0-50k,0.0
6125,Nissan,Sunny,2021,25000.0,Automatic,230000,2022-04-22,0-50k,0.0
6129,Nissan,Sunny,2021,49000.0,Automatic,204000,2022-04-22,0-50k,0.0
6150,Nissan,Sunny,2021,9999.0,Automatic,221000,2022-04-22,0-50k,0.0
6151,Nissan,Sunny,2021,9999.0,Automatic,265000,2022-04-22,0-50k,0.0
6156,Nissan,Sunny,2021,49999.0,Automatic,254000,2022-04-22,0-50k,0.0
6157,Nissan,Sunny,2021,19999.0,Automatic,230000,2022-04-22,0-50k,0.0
6158,Nissan,Sunny,2021,29999.0,Automatic,212000,2022-04-22,0-50k,0.0
6166,Nissan,Sunny,2021,9999.0,Automatic,273000,2022-04-22,0-50k,0.0
7541,Nissan,Sunny,2021,9999.0,Automatic,202000,2022-04-23,0-50k,0.0
7542,Nissan,Sunny,2021,9999.0,Automatic,232000,2022-04-23,0-50k,0.0
7556,Nissan,Sunny,2021,19999.0,Automatic,257000,2022-04-23,0-50k,0.0
7570,Nissan,Sunny,2021,9999.0,Automatic,228000,2022-04-23,0-50k,0.0
7578,Nissan,Sunny,2021,30000.0,Automatic,245000,2022-04-23,0-50k,0.0
7613,Nissan,Sunny,2021,39999.0,Automatic,246000,2022-04-23,0-50k,0.0
7621,Nissan,Sunny,2021,39999.0,Automatic,241000,2022-04-23,0-50k,0.0
12394,Nissan,Sunny,2021,19999.0,Automatic,231000,2022-04-27,0-50k,0.0
12442,Nissan,Sunny,2021,29999.0,Automatic,245000,2022-04-27,0-50k,0.0
12451,Nissan,Sunny,2021,19999.0,Automatic,260000,2022-04-27,0-50k,0.0
12454,Nissan,Sunny,2021,79999.0,Automatic,230000,2022-04-27,50k-100k,0.0
12456,Nissan,Sunny,2021,19999.0,Automatic,208000,2022-04-27,0-50k,0.0
14516,Nissan,Sunny,2021,49999.0,Automatic,228000,2022-04-29,0-50k,0.0
3818,Nissan,Sunny,2021,39999.0,Automatic,249000,2022-04-30,0-50k,0.0
3822,Nissan,Sunny,2021,39999.0,Automatic,235000,2022-04-30,0-50k,0.0
14203,Nissan,Sunny,2021,39999.0,Automatic,237000,2022-05-01,0-50k,0.0
14249,Nissan,Sunny,2021,49999.0,Automatic,244000,2022-05-01,0-50k,0.0
12910,Nissan,Sunny,2021,29999.0,Automatic,242000,2022-05-02,0-50k,0.0
12916,Nissan,Sunny,2021,19999.0,Automatic,261000,2022-05-02,0-50k,0.0
3870,Nissan,Sunny,2021,59999.0,Automatic,219000,2022-05-04,50k-100k,14.0
11043,Nissan,Sunny,2021,49999.0,Automatic,253000,2022-05-06,0-50k,0.0
18803,Nissan,Sunny,2021,19999.0,Automatic,253000,2022-05-07,0-50k,0.0
18822,Nissan,Sunny,2021,9999.0,Automatic,256000,2022-05-07,0-50k,0.0
18843,Nissan,Sunny,2021,30000.0,Automatic,251000,2022-05-07,0-50k,9.0
18854,Nissan,Sunny,2021,99999.0,Automatic,208000,2022-05-07,50k-100k,0.0
18865,Nissan,Sunny,2021,39999.0,Automatic,215000,2022-05-07,0-50k,0.0
6314,Nissan,Sunny,2021,29999.0,Automatic,275000,2022-05-08,0-50k,0.0
6320,Nissan,Sunny,2021,9999.0,Automatic,268000,2022-05-08,0-50k,0.0
6323,Nissan,Sunny,2021,59999.0,Automatic,245000,2022-05-08,50k-100k,0.0
6351,Nissan,Sunny,2021,29000.0,Automatic,269000,2022-05-08,0-50k,0.0
6384,Nissan,Sunny,2021,9999.0,Automatic,245000,2022-05-08,0-50k,0.0
6388,Nissan,Sunny,2021,79999.0,Automatic,237000,2022-05-08,50k-100k,0.0
13593,Nissan,Sunny,2021,10000.0,Automatic,230000,2022-05-09,0-50k,0.0
13636,Nissan,Sunny,2021,79999.0,Automatic,235000,2022-05-09,50k-100k,0.0
11982,Nissan,Sunny,2021,49999.0,Automatic,262000,2022-05-13,0-50k,0.0
12031,Nissan,Sunny,2021,19000.0,Automatic,241000,2022-05-13,0-50k,9.0
12059,Nissan,Sunny,2021,9999.0,Automatic,297000,2022-05-13,0-50k,0.0
12062,Nissan,Sunny,2021,39999.0,Automatic,228000,2022-05-13,0-50k,0.0
12076,Nissan,Sunny,2021,29999.0,Automatic,238000,2022-05-13,0-50k,0.0
12081,Nissan,Sunny,2021,19999.0,Automatic,219000,2022-05-13,0-50k,0.0
5162,Nissan,Sunny,2021,39999.0,Automatic,242000,2022-05-18,0-50k,0.0
14359,Nissan,Sunny,2021,49999.0,Automatic,229000,2022-05-20,0-50k,0.0
14406,Nissan,Sunny,2021,73000.0,Automatic,208000,2022-05-20,50k-100k,0.0
14429,Nissan,Sunny,2021,89999.0,Automatic,230000,2022-05-20,50k-100k,0.0
14445,Nissan,Sunny,2021,49999.0,Automatic,239000,2022-05-20,0-50k,0.0
11664,Nissan,Sunny,2021,59999.0,Automatic,215000,2022-05-21,50k-100k,18.0
11668,Nissan,Sunny,2021,19999.0,Automatic,254000,2022-05-21,0-50k,0.0
3308,Nissan,Sunny,2021,9999.0,Automatic,266000,2022-05-25,0-50k,0.0
